file,source_type,pages_count,text_chars,references_count,baseline_style,baseline_dominant_bucket,current_style,current_dominant_bucket,base_dom_intext_total,base_dom_success_occurrences,base_dom_bib_unique_total,base_dom_success_percentage,cur_dom_intext_total,cur_dom_success_occurrences,cur_dom_bib_unique_total,cur_dom_success_percentage,delta_dom_intext_total,delta_dom_success_occurrences,delta_dom_bib_unique_total,delta_dom_success_percentage,base_foot_intext_total,base_foot_success_occurrences,base_foot_bib_unique_total,cur_foot_intext_total,cur_foot_success_occurrences,cur_foot_bib_unique_total,delta_foot_success_occurrences,delta_foot_success_percentage,base_tex_intext_total,base_tex_success_occurrences,base_tex_bib_unique_total,cur_tex_intext_total,cur_tex_success_occurrences,cur_tex_bib_unique_total,delta_tex_success_occurrences,delta_tex_success_percentage,base_numeric_intext_total,base_numeric_success_occurrences,base_numeric_bib_unique_total,cur_numeric_intext_total,cur_numeric_success_occurrences,cur_numeric_bib_unique_total,delta_numeric_success_occurrences,delta_numeric_success_percentage,base_author_year_intext_total,base_author_year_success_occurrences,base_author_year_bib_unique_total,cur_author_year_intext_total,cur_author_year_success_occurrences,cur_author_year_bib_unique_total,delta_author_year_success_occurrences,delta_author_year_success_percentage,error
python_backend_legacy/dataset/b2825453b90fd4c15dcb232d30fe4e45e3c4f1771ce58171b9d77a7da4b69418.json,raw_json,15,64842,1,superscript,tex,superscript,tex,42,42,46,100,42,42,46,100,0,0,0,0,0,0,0,38,0,0,0,0,42,42,46,42,42,46,0,0,11,0,0,11,0,0,0,0,63,60,94,63,60,94,0,0,
python_backend_legacy/dataset/b2a38578ac243073d3d50e13c34c19cdecc43fe66482a33772ddea8dfdb3cf14.json,raw_json,10,35467,0,superscript,tex,superscript,tex,88,88,67,100,88,88,67,100,0,0,0,0,0,0,0,65,0,0,0,0,88,88,67,88,88,67,0,0,24,0,0,24,0,0,0,0,8,3,33,8,3,33,0,0,
python_backend_legacy/dataset/b37a55455ff34de64d3793fb39b8e7cafd7930dd492ca3dc8885657d30ebb44a.json,raw_json,17,31681,1,hybrid,tex,hybrid,tex,26,26,104,100,26,26,104,100,0,0,0,0,0,0,0,0,0,0,0,0,26,26,104,26,26,104,0,0,17,17,52,17,17,52,0,0,0,0,97,0,0,97,0,0,
python_backend_legacy/dataset/b46903236ab2f26d18fafea58699431cf79945c7d3b91fa5727e11e18e6cea3b.json,raw_json,47,127683,0,superscript,tex,superscript,tex,334,334,178,100,334,334,178,100,0,0,0,0,0,0,0,233,0,0,0,0,334,334,178,334,334,178,0,0,2,0,0,2,0,0,0,0,0,0,83,0,0,83,0,0,
python_backend_legacy/dataset/b4a7799295aefb2a7e8c95f2934ff8f6fe22e3c9eff5e28d94f9dac55183b17c.json,raw_json,24,65725,1,hybrid,tex,hybrid,tex,68,68,264,100,68,68,264,100,0,0,0,0,7,0,0,11,0,0,0,0,68,68,264,68,68,264,0,0,11,11,132,11,11,132,0,0,0,0,269,0,0,269,0,0,
python_backend_legacy/dataset/b50493412fb6f397729b1e923aa0630f354a67a3a4e1e729fae5eec3b8635259.json,raw_json,12,40216,0,superscript,tex,superscript,tex,86,86,56,100,86,86,56,100,0,0,0,0,16,0,0,79,0,0,0,0,86,86,56,86,86,56,0,0,9,0,0,9,0,0,0,0,0,0,63,0,0,63,0,0,
python_backend_legacy/dataset/b515c66172be01128b92d23de9c8f36ae5c647a21ff1dc5ff3afc3d978ba3426.json,raw_json,21,41909,1,unknown,tex,unknown,tex,2,2,27,100,2,2,27,100,0,0,0,0,0,0,0,0,0,0,0,0,2,2,27,2,2,27,0,0,2,2,27,2,2,27,0,0,0,0,91,0,0,91,0,0,
python_backend_legacy/dataset/b548dd6de795fce747320bf76a3369a08644d257f10ef3d33a0c5ca12836a145.json,raw_json,40,101372,1,author_year,author_year,author_year,author_year,128,128,242,100,128,128,242,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,19,0,0,19,0,0,0,0,128,128,242,128,128,242,0,0,
python_backend_legacy/dataset/b6433cd3f453bf045ecc7aba8cc386eb80bcdf47319babe60f8b5bc6f3de977f.json,raw_json,10,31119,1,superscript,tex,superscript,tex,49,49,31,100,49,49,31,100,0,0,0,0,0,0,0,47,0,0,0,0,49,49,31,49,49,31,0,0,0,0,25,0,0,25,0,0,0,0,55,0,0,55,0,0,
python_backend_legacy/dataset/b7839cb994768c019eaffda6cd261901f7c60bf390488c5669421c63afe2f93d.json,raw_json,41,134625,0,superscript,tex,superscript,tex,236,236,139,100,236,236,139,100,0,0,0,0,0,0,0,150,0,0,0,0,236,236,139,236,236,139,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,167,0,0,
python_backend_legacy/dataset/b7b52e03bf599dbf60d55d8f5b404567c448fe9072fe433dc7761c33b3e991a5.json,raw_json,9,29980,1,author_year,author_year,author_year,author_year,18,18,28,100,18,18,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,28,18,18,28,0,0,
python_backend_legacy/dataset/b8319b6c175d7af3a3cc4b89cc065569b1d1c980839d1ed3ab37e1fdaf627b4d.json,raw_json,13,31849,0,superscript,tex,superscript,tex,32,32,24,100,32,32,24,100,0,0,0,0,2,0,0,30,0,0,0,0,32,32,24,32,32,24,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/b8a03e98a62d8a040fc1f934199480048b5c5c028a635edce4686c3afc4c3754.json,raw_json,34,80891,0,superscript,tex,superscript,tex,26,26,28,100,26,26,28,100,0,0,0,0,0,0,110,21,0,110,0,0,26,26,28,26,26,28,0,0,17,17,110,17,17,110,0,0,0,0,78,0,0,78,0,0,
python_backend_legacy/dataset/b993b6d5b78e38c15813490f848e731603c1058e7b9b2f6194696150b079ff10.json,raw_json,11,37268,1,author_year,author_year,author_year,author_year,19,18,64,94.74,19,18,64,94.74,0,0,0,0,1,0,0,7,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,19,18,64,19,18,64,0,0,
python_backend_legacy/dataset/b9a8645bf2fc092f0be6461458c5dff065b3592101c0fd45de7c5ca1503ffff5.json,raw_json,13,30204,0,superscript,tex,superscript,tex,10,10,10,100,10,10,10,100,0,0,0,0,0,0,29,6,0,29,0,0,10,10,10,10,10,10,0,0,2,2,29,2,2,29,0,0,0,0,86,0,0,86,0,0,
python_backend_legacy/dataset/ba9b247e4b00b65d5b094bf6b73cac05c46b5678569a5fc61be67c717c6a2c1d.json,raw_json,28,88360,0,superscript,tex,superscript,tex,384,384,211,100,384,384,211,100,0,0,0,0,0,0,0,262,0,0,0,0,384,384,211,384,384,211,0,0,22,0,0,22,0,0,0,0,0,0,44,0,0,44,0,0,
python_backend_legacy/dataset/bacdd2a01126b773f74ddd91c2f2cc15fc2b4f48d0a10fcb1a0216d4b2ca8371.json,raw_json,36,137835,0,superscript,tex,superscript,tex,19,19,10,100,19,19,10,100,0,0,0,0,9,9,117,21,10,117,1,-52.38,19,19,10,19,19,10,0,0,14,14,117,14,14,117,0,0,6,6,105,6,6,105,0,0,
python_backend_legacy/dataset/bba0e2111379810bbdeca6cc4d7568aad2d07acc9b0fa1e908ad55b554be73ec.json,raw_json,25,73676,1,superscript,tex,superscript,tex,295,295,169,100,295,295,169,100,0,0,0,0,0,0,0,212,0,0,0,0,295,295,169,295,295,169,0,0,0,0,58,0,0,58,0,0,0,0,120,0,0,120,0,0,
python_backend_legacy/dataset/bc0a323cb90ea42b788655d622f96ce4e2a68b99c2359010f8d0298e78a12679.json,raw_json,31,74498,0,superscript,tex,superscript,tex,152,152,129,100,152,152,129,100,0,0,0,0,0,0,0,135,0,0,0,0,152,152,129,152,152,129,0,0,6,0,0,6,0,0,0,0,1,0,61,1,0,61,0,0,
python_backend_legacy/dataset/bc55dce9556840af91637d0bce4a51d22f4d05f1d16ca0b155929cb6bf870ccf.json,raw_json,37,66342,1,numeric,numeric,numeric,numeric,102,102,72,100,102,102,72,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,102,102,72,102,102,72,0,0,0,0,241,0,0,241,0,0,
python_backend_legacy/dataset/be48d1519a8fd0ea69a7dbee75294685024639177e7aa0660d520cffb70cbf2a.json,raw_json,33,88252,0,superscript,tex,superscript,tex,189,189,131,100,189,189,131,100,0,0,0,0,30,0,0,163,0,0,0,0,189,189,131,189,189,131,0,0,4,4,38,4,4,38,0,0,0,0,46,0,0,46,0,0,
python_backend_legacy/dataset/becbce3ef9828fca0fbe39b72c554ed3a8d96b19fee9255200a5fb04042c9229.json,raw_json,32,75539,0,superscript,tex,superscript,tex,118,118,112,100,118,118,112,100,0,0,0,0,6,0,0,91,0,0,0,0,118,118,112,118,118,112,0,0,40,0,0,40,0,0,0,0,0,0,47,0,0,47,0,0,
python_backend_legacy/dataset/bf15de86e7924d3cb531b4725262888ca4fa9212813a30d6f1b850eaea457c72.json,raw_json,46,138787,1,superscript,tex,superscript,tex,68,68,92,100,68,68,92,100,0,0,0,0,9,0,0,65,0,0,0,0,68,68,92,68,68,92,0,0,78,0,0,78,0,0,0,0,0,0,81,0,0,81,0,0,
python_backend_legacy/dataset/bf7a1d5377523d6315aa5c4f9755855c2d8aba3dd0d3d08c75dca7118de747a9.json,raw_json,13,43050,0,superscript,tex,superscript,tex,36,36,24,100,36,36,24,100,0,0,0,0,0,0,0,28,0,0,0,0,36,36,24,36,36,24,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/bf80b6c2c0a65ce969b4bc89d24234d7530c2dc0c98473613b48e12ab543708c.json,raw_json,63,127364,0,superscript,tex,superscript,tex,308,308,170,100,308,308,170,100,0,0,0,0,4,0,0,210,0,0,0,0,308,308,170,308,308,170,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,
python_backend_legacy/dataset/bfcc97ed9dac4a9a5ccf7481ff13f367ee197d6f9fc6b86f34717622d1978343.json,raw_json,47,151053,0,superscript,tex,superscript,tex,334,334,246,100,334,334,246,100,0,0,0,0,0,0,0,255,0,0,0,0,334,334,246,334,334,246,0,0,8,0,0,8,0,0,0,0,0,0,141,0,0,141,0,0,
python_backend_legacy/dataset/c052dea628865fda1dfb04ce90bb24c93563c5183dfad48203fd37843091f0fb.json,raw_json,37,112315,0,superscript,tex,superscript,tex,10,10,22,100,10,10,22,100,0,0,0,0,0,0,96,6,0,96,0,0,10,10,22,10,10,22,0,0,0,0,96,0,0,96,0,0,0,0,94,0,0,94,0,0,
python_backend_legacy/dataset/c06e0878efa9a2e4352ee9aefa316d24e2841e25efffe5fc940d7845a7b01370.json,raw_json,8,27972,1,author_year,author_year,author_year,author_year,41,37,53,90.24,41,37,53,90.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,53,41,37,53,0,0,
python_backend_legacy/dataset/c19d0ae90c8947a8cc0b98f414b22cc97f0afc1873195ab8422582ccb620f4f0.json,raw_json,30,77421,0,superscript,tex,superscript,tex,12,12,26,100,12,12,26,100,0,0,0,0,0,0,51,9,0,51,0,0,12,12,26,12,12,26,0,0,17,17,51,17,17,51,0,0,0,0,206,0,0,206,0,0,
python_backend_legacy/dataset/c208473f178f403e126425f17ac6cff9fd8a87711aa20c461833ab5a33d680e2.json,raw_json,15,32665,1,numeric,numeric,numeric,numeric,2,2,29,100,2,2,29,100,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,2,2,29,0,0,2,2,29,2,2,29,0,0,0,0,53,0,0,53,0,0,
python_backend_legacy/dataset/c26e84ccea6ef3a2f2dc8ebbbf317b6ccdb3f77591f8bcf3bb81af67a7fe6170.json,raw_json,27,64889,1,superscript,tex,superscript,tex,150,150,98,100,150,150,98,100,0,0,0,0,0,0,0,120,0,0,0,0,150,150,98,150,150,98,0,0,2,2,34,2,2,34,0,0,0,0,33,0,0,33,0,0,
python_backend_legacy/dataset/c2f05a196d4ac83553dc45f14497922dda88ea351ea1fa8057512d02826734f1.json,raw_json,51,161836,0,superscript,tex,superscript,tex,28,28,34,100,28,28,34,100,0,0,0,0,0,0,153,18,0,153,0,0,28,28,34,28,28,34,0,0,0,0,153,0,0,153,0,0,0,0,120,0,0,120,0,0,
python_backend_legacy/dataset/c3167c133d5a1960cb6f5a8f11dfbfa41f98ae34741f59ec35ca64ffad9e6cfd.json,raw_json,18,49370,0,superscript,tex,superscript,tex,66,66,67,100,66,66,67,100,0,0,0,0,4,0,0,67,0,0,0,0,66,66,67,66,66,67,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/c395e8da9ab38a714ab1e0df329ddd23654bcbacb55da4017bd67ed251d38a9c.json,raw_json,27,67858,1,author_year,author_year,author_year,author_year,0,0,211,0,0,0,211,0,0,0,0,0,24,0,0,26,0,0,0,0,0,0,85,0,0,85,0,0,0,0,85,0,0,85,0,0,0,0,211,0,0,211,0,0,
python_backend_legacy/dataset/c413006a7151f565340f3f57e1396f5b1d4a73714408e36969d9717b7efdcd7e.json,raw_json,17,38072,1,author_year,author_year,author_year,author_year,43,43,78,100,43,43,78,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,78,43,43,78,0,0,
python_backend_legacy/dataset/c54db0287efa478b3823d869ad3b7b1e7a9aca6d19341ac62a5a4e85cf6e1d9c.json,raw_json,50,81640,1,superscript,tex,superscript,tex,30,30,15,100,30,30,15,100,0,0,0,0,0,0,0,24,0,0,0,0,30,30,15,30,30,15,0,0,192,192,119,192,192,119,0,0,1,0,303,1,0,303,0,0,
python_backend_legacy/dataset/c5bfeaf24acfae9a851648af4185c61b9b7bab202adc61db998bbf4dd3045aa3.json,raw_json,17,35272,1,hybrid,tex,hybrid,tex,2,2,68,100,2,2,68,100,0,0,0,0,0,0,0,0,0,0,0,0,2,2,68,2,2,68,0,0,33,33,34,33,33,34,0,0,1,1,87,1,1,87,0,0,
python_backend_legacy/dataset/c666e2078ae7d8248009e79855fe3f11aa59b0f3ae1136363d57e257ed636def.json,raw_json,29,82882,0,superscript,tex,superscript,tex,134,134,119,100,134,134,119,100,0,0,0,0,2,0,0,110,0,0,0,0,134,134,119,134,134,119,0,0,26,0,0,26,0,0,0,0,0,0,57,0,0,57,0,0,
python_backend_legacy/dataset/c7abe1816adc0298f889835ed4e4813d2e7be9b4b4a9fc60bdbaed418a4e3feb.json,raw_json,30,71225,0,superscript,tex,superscript,tex,311,311,218,100,311,311,218,100,0,0,0,0,11,0,0,227,0,0,0,0,311,311,218,311,311,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/c7dd493d0e4cd6adc800ec79a8df1cee46d07d99b479d75fe542035a5116699a.json,raw_json,18,46028,1,numeric,numeric,numeric,numeric,1,1,51,100,1,1,51,100,0,0,0,0,3,0,0,4,0,0,0,0,1,1,51,1,1,51,0,0,1,1,51,1,1,51,0,0,0,0,119,0,0,119,0,0,
python_backend_legacy/dataset/c7e2cce669517337cf3706ce957147465e285dbf403baf1ae52358041623442c.json,raw_json,22,46051,1,hybrid,tex,hybrid,tex,6,6,10,100,6,6,10,100,0,0,0,0,7,0,0,7,0,0,0,0,6,6,10,6,6,10,0,0,91,0,0,91,0,0,0,0,0,0,144,0,0,144,0,0,
python_backend_legacy/dataset/c9fa8d1587264bb86df2db81e426f430f848e55687ed69a5816fb52acf75be7a.json,raw_json,26,52739,0,superscript,tex,superscript,tex,96,96,68,100,96,96,68,100,0,0,0,0,0,0,0,75,0,0,0,0,96,96,68,96,96,68,0,0,1,0,0,1,0,0,0,0,0,0,114,0,0,114,0,0,
python_backend_legacy/dataset/cab180402b3e59656ad2584ed757e7a7edca00546e5bc5193163ba73846395c7.json,raw_json,28,79459,0,superscript,tex,superscript,tex,140,140,76,100,140,140,76,100,0,0,0,0,1,0,0,90,0,0,0,0,140,140,76,140,140,76,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/cabc9faa1955995c545c462bdedeb3a50cf24244bf7c65cc14f58ab436729909.json,raw_json,15,36938,1,hybrid,tex,hybrid,tex,0,0,122,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,122,0,0,60,0,0,60,0,0,0,0,0,0,73,0,0,73,0,0,
python_backend_legacy/dataset/cb4b7534d957b0768d751130632c5047fdb05855737715ddca3c653ed9350a16.json,raw_json,20,25464,0,superscript,tex,superscript,tex,30,30,17,100,30,30,17,100,0,0,0,0,0,0,0,20,0,0,0,0,30,30,17,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,
python_backend_legacy/dataset/cbde8edc1bd75929623658e2887f96d82444f65d172f5271b537f4ddcdf73626.json,raw_json,15,69643,1,superscript,tex,superscript,tex,36,36,17,100,36,36,17,100,0,0,0,0,2,0,23,32,0,23,0,0,36,36,17,36,36,17,0,0,0,0,23,0,0,23,0,0,0,0,50,0,0,50,0,0,
python_backend_legacy/dataset/cbf6af173f743a1cbb39aa9f40fc2ad6c2958b183887179e69ab0c8e38be5fba.json,raw_json,11,50240,0,author_year,author_year,author_year,author_year,0,0,158,0,0,0,158,0,0,0,0,0,0,0,61,10,10,61,10,100,0,0,61,0,0,61,0,0,0,0,61,0,0,61,0,0,0,0,158,0,0,158,0,0,
python_backend_legacy/dataset/cbf887c3f15bbced16d44d66f097ac115e9c5652ffee132b447f6f232e7405aa.json,raw_json,22,77028,0,superscript,tex,superscript,tex,9,9,5,100,9,9,5,100,0,0,0,0,0,0,97,7,1,97,1,14.29,9,9,5,9,9,5,0,0,0,0,97,0,0,97,0,0,0,0,67,0,0,67,0,0,
python_backend_legacy/dataset/cc565a2509365859f435071a10098d39fb8a5e61ae46c83336a4f56bebf66ffb.json,raw_json,1,88188,0,superscript,tex,superscript,tex,302,302,161,100,302,302,161,100,0,0,0,0,1,0,0,199,0,0,0,0,302,302,161,302,302,161,0,0,27,0,0,27,0,0,0,0,6,0,109,6,0,109,0,0,
python_backend_legacy/dataset/cc6b6ef8368e5af95966c837d7eb3ef8cf0f7cea72125e269c3b4beebb142d6d.json,raw_json,11,33884,0,superscript,tex,superscript,tex,10,10,5,100,10,10,5,100,0,0,0,0,0,0,27,7,0,27,0,0,10,10,5,10,10,5,0,0,2,2,27,2,2,27,0,0,0,0,37,0,0,37,0,0,
python_backend_legacy/dataset/cca7cc7bff873693f42322ed45af8c38596bf3478e8af1399e8650485feb43d2.json,raw_json,21,44753,1,hybrid,tex,hybrid,tex,21,21,206,100,21,21,206,100,0,0,0,0,0,0,0,4,0,0,0,0,21,21,206,21,21,206,0,0,23,23,103,23,23,103,0,0,0,0,147,0,0,147,0,0,
python_backend_legacy/dataset/ccbb2344705b084d6c54944620ddb4e632b1ed3a0d2c377fd1ba5f610ae160fc.json,raw_json,25,67627,0,superscript,tex,superscript,tex,110,110,89,100,110,110,89,100,0,0,0,0,4,0,0,84,0,0,0,0,110,110,89,110,110,89,0,0,10,0,0,10,0,0,0,0,0,0,66,0,0,66,0,0,
python_backend_legacy/dataset/cd86786cf21b3937c23a7d85f8cf70c1d01b7110b7578824b856002ad43c1a34.json,raw_json,36,73320,1,superscript,tex,superscript,tex,116,116,76,100,116,116,76,100,0,0,0,0,5,0,0,119,0,0,0,0,116,116,76,116,116,76,0,0,0,0,1,0,0,1,0,0,2,1,98,2,1,98,0,0,
python_backend_legacy/dataset/cd8f658e996022834e74e73924e218471f01ec8fc11ebf2bddb3e87ff6cba855.json,raw_json,26,75125,0,superscript,tex,superscript,tex,319,319,181,100,319,319,181,100,0,0,0,0,24,0,0,240,0,0,0,0,319,319,181,319,319,181,0,0,1,0,0,1,0,0,0,0,2,0,124,2,0,124,0,0,
python_backend_legacy/dataset/cdf691e41be14ec85aa92b8ae8f8d1f53ac04c148874b71462713c5dee1c784e.json,raw_json,19,54540,0,author_year,author_year,author_year,author_year,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,46,0,0,46,0,0,
python_backend_legacy/dataset/ce3a3803b718f4cb620723022ff74e1a19345190a52e88e0953f0aca94a76c0c.json,raw_json,56,151428,0,superscript,tex,superscript,tex,264,264,256,100,264,264,256,100,0,0,0,0,0,0,100,223,84,100,84,37.67,264,264,256,264,264,256,0,0,8,8,100,8,8,100,0,0,2,2,180,2,2,180,0,0,
python_backend_legacy/dataset/cecfa4693a788bb8acf1a6555cc71312e9f0c489a83c44782a6560add47546ff.json,raw_json,13,51775,0,tex_superscript,tex,tex_superscript,tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,
python_backend_legacy/dataset/cf729a80bf9a483c7a1ea6dbd37a3f03712233417e9becca1211ad04c5eabd9b.json,raw_json,31,65358,1,author_year,author_year,author_year,author_year,49,49,122,100,49,49,122,100,0,0,0,0,6,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,49,49,122,49,49,122,0,0,
python_backend_legacy/dataset/cf7529714a250926f66c8661894627a0981cb6baff3b53b5d517a0f77e9a04d3.json,raw_json,11,40470,1,superscript,tex,superscript,tex,46,46,23,100,46,46,23,100,0,0,0,0,0,0,0,46,0,0,0,0,46,46,23,46,46,23,0,0,0,0,6,0,0,6,0,0,0,0,9,0,0,9,0,0,
python_backend_legacy/dataset/d03a7187d2b349e91cddf018c6b05c169cc9dc3639124e0f9e25931250bd722f.json,raw_json,21,65242,0,numeric,numeric,numeric,numeric,2,2,73,100,2,2,73,100,0,0,0,0,0,0,73,4,0,73,0,0,0,0,73,0,0,73,0,0,2,2,73,2,2,73,0,0,0,0,54,0,0,54,0,0,
python_backend_legacy/dataset/d196ea185c06589a46a24baa96756ef6cd9ca3d5e5a0fb37cd702868a2f135f2.json,raw_json,18,48403,1,superscript,tex,superscript,tex,60,60,55,100,60,60,55,100,0,0,0,0,0,0,0,57,0,0,0,0,60,60,55,60,60,55,0,0,10,0,0,10,0,0,0,0,4,4,104,4,4,104,0,0,
python_backend_legacy/dataset/d216eaefedea99d8bd28ac61bd86fd3d9218cf594c04b38ffaeee03c5a19003a.json,raw_json,13,39581,0,numeric,numeric,numeric,numeric,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/d253cf9c9675e4cd8b134ed59754eabeee650e8d170cf8fc67d7a22cbccf6db7.json,raw_json,13,32506,0,superscript,tex,superscript,tex,54,54,38,100,54,54,38,100,0,0,0,0,2,0,0,34,0,0,0,0,54,54,38,54,54,38,0,0,0,0,3,0,0,3,0,0,0,0,58,0,0,58,0,0,
python_backend_legacy/dataset/d32dfc0d5ef51cca12d4c059036a3791005911af076a26e16f37ef196a328adb.json,raw_json,17,35944,1,hybrid,tex,hybrid,tex,17,17,100,100,17,17,100,100,0,0,0,0,0,0,0,0,0,0,0,0,17,17,100,17,17,100,0,0,2,2,16,2,2,16,0,0,0,0,76,0,0,76,0,0,
python_backend_legacy/dataset/d3e1fef8d1c17cd54795da930725cac76c9e0b2980a4e1bfc93365b67a573530.json,raw_json,31,107433,0,superscript,tex,superscript,tex,240,240,135,100,240,240,135,100,0,0,0,0,0,0,0,145,0,0,0,0,240,240,135,240,240,135,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,126,0,0,
python_backend_legacy/dataset/d501a1ec0920020f6a1b9f26a4c2b8d4d3b71b5f85ab21c26023278807ba51bf.json,raw_json,13,28267,0,superscript,tex,superscript,tex,152,152,99,100,152,152,99,100,0,0,0,0,0,0,0,102,0,0,0,0,152,152,99,152,152,99,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/d5dd2e616304f5aa1133afd981a952e2e5ca3094742e919de917596549ae34ba.json,raw_json,20,40945,1,numeric,numeric,numeric,numeric,1,1,16,100,1,1,16,100,0,0,0,0,2,0,0,2,0,0,0,0,2,2,54,2,2,54,0,0,1,1,16,1,1,16,0,0,0,0,35,0,0,35,0,0,
python_backend_legacy/dataset/d6cdb3f80158ee27b31a95e149a9ff85effa9ad4e69b98e6b7171a7b1ddcc008.json,raw_json,38,132108,0,superscript,tex,superscript,tex,251,251,170,100,251,251,170,100,0,0,0,0,0,0,0,185,0,0,0,0,251,251,170,251,251,170,0,0,2,2,4,2,2,4,0,0,0,0,72,0,0,72,0,0,
python_backend_legacy/dataset/d706c25b2598fc01c6c7b271aad0d65604f598c32fd0e751c758fed74daea339.json,raw_json,48,110919,0,author_year,author_year,author_year,author_year,0,0,169,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,169,0,0,169,0,0,
python_backend_legacy/dataset/d735131c3b07a636fab3c2335efb67ade8533d5f1bd20cf7ce0c09577392225a.json,raw_json,24,61822,0,superscript,tex,superscript,tex,144,144,86,100,144,144,86,100,0,0,0,0,0,0,0,99,0,0,0,0,144,144,86,144,144,86,0,0,11,0,0,11,0,0,0,0,4,0,14,4,0,14,0,0,
python_backend_legacy/dataset/d82b311b52ceef30fe655418e8c98294eaf265469fccc2a4c4b3fe815b6df0e9.json,raw_json,52,173994,0,superscript,tex,superscript,tex,12,12,31,100,12,12,31,100,0,0,0,0,0,0,0,7,0,0,0,0,12,12,31,12,12,31,0,0,0,0,11,0,0,11,0,0,0,0,105,0,0,105,0,0,
python_backend_legacy/dataset/d99aaa007cc03b6c986e5f68ba2dbcf1a65cd741107711be3340402fdc48166e.json,raw_json,25,62917,1,hybrid,tex,hybrid,tex,54,54,256,100,54,54,256,100,0,0,0,0,0,0,0,13,0,0,0,0,54,54,256,54,54,256,0,0,7,7,128,7,7,128,0,0,0,0,443,0,0,443,0,0,
python_backend_legacy/dataset/da9244a23b30e5e9ed58b930286a50d0e624b077800d6d9b7479b484b9193ca3.json,raw_json,12,68225,0,superscript,tex,superscript,tex,149,149,138,100,149,149,138,100,0,0,0,0,2,0,0,105,0,0,0,0,149,149,138,149,149,138,0,0,15,0,0,15,0,0,0,0,0,0,166,0,0,166,0,0,
python_backend_legacy/dataset/db1a21614c1a791ee6401703ae88cc2204fa1f3a95e0ed9df965b5bb0bb7ddf6.json,raw_json,28,84171,0,superscript,tex,superscript,tex,6,6,3,100,6,6,3,100,0,0,0,0,0,0,57,5,0,57,0,0,6,6,3,6,6,3,0,0,3,3,57,3,3,57,0,0,0,0,87,0,0,87,0,0,
python_backend_legacy/dataset/dcde97729024181c2ae15902c7985018c71d8366dbb30c532d600c82cb08a4c4.json,raw_json,48,128823,0,superscript,tex,superscript,tex,200,200,200,100,200,200,200,100,0,0,0,0,5,5,125,183,98,125,93,-46.45,200,200,200,200,200,200,0,0,15,15,125,15,15,125,0,0,1,1,287,1,1,287,0,0,
python_backend_legacy/dataset/ddf60438de273c845974d3ba2ca0579afb3df5e34a88851ba0911127694a96b9.json,raw_json,25,71449,0,author_year,author_year,author_year,author_year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,29,0,0,29,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,
